sref,cref,bref,tipChord,tipPositionX,tipPositionY,transitionEndChord,transitionEndPositionX,transitionEndPositionY,taperRatio,sweepAngle,transitionWidth
200,8,25,8,5.1201,12.5,8,0.6678,2.5,1,24,1.5
208,8,26,8,5.3427,13,8,0.6678,2.5,1,24,1.5
216,8,27,8,5.5654,13.5,8,0.6678,2.5,1,24,1.5
224,8,28,8,5.788,14,8,0.6678,2.5,1,24,1.5
232,8,29,8,6.0106,14.5,8,0.6678,2.5,1,24,1.5
240,8,30,8,6.2332,15,8,0.6678,2.5,1,24,1.5
145.6,7.3143,20,6.4,4.4071,10,7.7333,0.7345,2.5,0.8,24,1.5
152.8,7.3103,21,6.4,4.6297,10.5,7.7474,0.731,2.5,0.8,24,1.5
160,7.3067,22,6.4,4.8523,11,7.76,0.7278,2.5,0.8,24,1.5
167.2,7.3033,23,6.4,5.0749,11.5,7.7714,0.725,2.5,0.8,24,1.5
174.4,7.3003,24,6.4,5.2975,12,7.7818,0.7224,2.5,0.8,24,1.5
181.6,7.2975,25,6.4,5.5201,12.5,7.7913,0.72,2.5,0.8,24,1.5
188.8,7.2949,26,6.4,5.7427,13,7.8,0.7178,2.5,0.8,24,1.5
196,7.2925,27,6.4,5.9654,13.5,7.808,0.7158,2.5,0.8,24,1.5
203.2,7.2903,28,6.4,6.188,14,7.8154,0.714,2.5,0.8,24,1.5
210.4,7.2882,29,6.4,6.4106,14.5,7.8222,0.7123,2.5,0.8,24,1.5
217.6,7.2863,30,6.4,6.6332,15,7.8286,0.7107,2.5,0.8,24,1.5
131.2,6.7122,20,4.8,4.8071,10,7.4667,0.8012,2.5,0.6,24,1.5
137.6,6.7039,21,4.8,5.0297,10.5,7.4947,0.7942,2.5,0.6,24,1.5
144,6.6963,22,4.8,5.2523,11,7.52,0.7878,2.5,0.6,24,1.5
150.4,6.6894,23,4.8,5.4749,11.5,7.5429,0.7821,2.5,0.6,24,1.5
156.8,6.683,24,4.8,5.6975,12,7.5636,0.7769,2.5,0.6,24,1.5
163.2,6.6771,25,4.8,5.9201,12.5,7.5826,0.7722,2.5,0.6,24,1.5
169.6,6.6717,26,4.8,6.1427,13,7.6,0.7678,2.5,0.6,24,1.5
176,6.6667,27,4.8,6.3654,13.5,7.616,0.7638,2.5,0.6,24,1.5
182.4,6.662,28,4.8,6.588,14,7.6308,0.7602,2.5,0.6,24,1.5
188.8,6.6576,29,4.8,6.8106,14.5,7.6444,0.7567,2.5,0.6,24,1.5
195.2,6.6536,30,4.8,7.0332,15,7.6571,0.7536,2.5,0.6,24,1.5
116.8,6.2247,20,3.2,5.2071,10,7.2,0.8678,2.5,0.4,24,1.5
122.4,6.2118,21,3.2,5.4297,10.5,7.2421,0.8573,2.5,0.4,24,1.5
128,6.2,22,3.2,5.6523,11,7.28,0.8478,2.5,0.4,24,1.5
133.6,6.1892,23,3.2,5.8749,11.5,7.3143,0.8393,2.5,0.4,24,1.5
139.2,6.1793,24,3.2,6.0975,12,7.3455,0.8315,2.5,0.4,24,1.5
144.8,6.1702,25,3.2,6.3201,12.5,7.3739,0.8244,2.5,0.4,24,1.5
150.4,6.1617,26,3.2,6.5427,13,7.4,0.8178,2.5,0.4,24,1.5
156,6.1538,27,3.2,6.7654,13.5,7.424,0.8118,2.5,0.4,24,1.5
161.6,6.1465,28,3.2,6.988,14,7.4462,0.8063,2.5,0.4,24,1.5
167.2,6.1397,29,3.2,7.2106,14.5,7.4667,0.8012,2.5,0.4,24,1.5
172.8,6.1333,30,3.2,7.4332,15,7.4857,0.7964,2.5,0.4,24,1.5
102.4,5.9,20,1.6,5.6071,10,6.9333,0.9345,2.5,0.2,24,1.5
107.2,5.8826,21,1.6,5.8297,10.5,6.9895,0.9205,2.5,0.2,24,1.5
112,5.8667,22,1.6,6.0523,11,7.04,0.9078,2.5,0.2,24,1.5
116.8,5.8521,23,1.6,6.2749,11.5,7.0857,0.8964,2.5,0.2,24,1.5
121.6,5.8386,24,1.6,6.4975,12,7.1273,0.886,2.5,0.2,24,1.5
126.4,5.8262,25,1.6,6.7201,12.5,7.1652,0.8765,2.5,0.2,24,1.5
131.2,5.8146,26,1.6,6.9427,13,7.2,0.8678,2.5,0.2,24,1.5
136,5.8039,27,1.6,7.1654,13.5,7.232,0.8598,2.5,0.2,24,1.5
140.8,5.7939,28,1.6,7.388,14,7.2615,0.8525,2.5,0.2,24,1.5
145.6,5.7846,29,1.6,7.6106,14.5,7.2889,0.8456,2.5,0.2,24,1.5
150.4,5.7759,30,1.6,7.8332,15,7.3143,0.8393,2.5,0.2,24,1.5
160,8,20,8,4.3896,10,8,0.7316,2.5,1,26,1.5
168,8,21,8,4.6335,10.5,8,0.7316,2.5,1,26,1.5
176,8,22,8,4.8773,11,8,0.7316,2.5,1,26,1.5
184,8,23,8,5.1212,11.5,8,0.7316,2.5,1,26,1.5
192,8,24,8,5.3651,12,8,0.7316,2.5,1,26,1.5
200,8,25,8,5.6089,12.5,8,0.7316,2.5,1,26,1.5
208,8,26,8,5.8528,13,8,0.7316,2.5,1,26,1.5
216,8,27,8,6.0967,13.5,8,0.7316,2.5,1,26,1.5
224,8,28,8,6.3405,14,8,0.7316,2.5,1,26,1.5
232,8,29,8,6.5844,14.5,8,0.7316,2.5,1,26,1.5
240,8,30,8,6.8283,15,8,0.7316,2.5,1,26,1.5
145.6,7.3143,20,6.4,4.7896,10,7.7333,0.7983,2.5,0.8,26,1.5
152.8,7.3103,21,6.4,5.0335,10.5,7.7474,0.7948,2.5,0.8,26,1.5
160,7.3067,22,6.4,5.2773,11,7.76,0.7916,2.5,0.8,26,1.5
167.2,7.3033,23,6.4,5.5212,11.5,7.7714,0.7887,2.5,0.8,26,1.5
174.4,7.3003,24,6.4,5.7651,12,7.7818,0.7861,2.5,0.8,26,1.5
181.6,7.2975,25,6.4,6.0089,12.5,7.7913,0.7838,2.5,0.8,26,1.5
188.8,7.2949,26,6.4,6.2528,13,7.8,0.7816,2.5,0.8,26,1.5
196,7.2925,27,6.4,6.4967,13.5,7.808,0.7796,2.5,0.8,26,1.5
203.2,7.2903,28,6.4,6.7405,14,7.8154,0.7778,2.5,0.8,26,1.5
210.4,7.2882,29,6.4,6.9844,14.5,7.8222,0.776,2.5,0.8,26,1.5
217.6,7.2863,30,6.4,7.2283,15,7.8286,0.7745,2.5,0.8,26,1.5
131.2,6.7122,20,4.8,5.1896,10,7.4667,0.8649,2.5,0.6,26,1.5
137.6,6.7039,21,4.8,5.4335,10.5,7.4947,0.8579,2.5,0.6,26,1.5
144,6.6963,22,4.8,5.6773,11,7.52,0.8516,2.5,0.6,26,1.5
150.4,6.6894,23,4.8,5.9212,11.5,7.5429,0.8459,2.5,0.6,26,1.5
156.8,6.683,24,4.8,6.1651,12,7.5636,0.8407,2.5,0.6,26,1.5
163.2,6.6771,25,4.8,6.4089,12.5,7.5826,0.8359,2.5,0.6,26,1.5
169.6,6.6717,26,4.8,6.6528,13,7.6,0.8316,2.5,0.6,26,1.5
176,6.6667,27,4.8,6.8967,13.5,7.616,0.8276,2.5,0.6,26,1.5
182.4,6.662,28,4.8,7.1405,14,7.6308,0.8239,2.5,0.6,26,1.5
188.8,6.6576,29,4.8,7.3844,14.5,7.6444,0.8205,2.5,0.6,26,1.5
195.2,6.6536,30,4.8,7.6283,15,7.6571,0.8173,2.5,0.6,26,1.5
116.8,6.2247,20,3.2,5.5896,10,7.2,0.9316,2.5,0.4,26,1.5
122.4,6.2118,21,3.2,5.8335,10.5,7.2421,0.9211,2.5,0.4,26,1.5
128,6.2,22,3.2,6.0773,11,7.28,0.9116,2.5,0.4,26,1.5
133.6,6.1892,23,3.2,6.3212,11.5,7.3143,0.903,2.5,0.4,26,1.5
139.2,6.1793,24,3.2,6.5651,12,7.3455,0.8952,2.5,0.4,26,1.5
144.8,6.1702,25,3.2,6.8089,12.5,7.3739,0.8881,2.5,0.4,26,1.5
150.4,6.1617,26,3.2,7.0528,13,7.4,0.8816,2.5,0.4,26,1.5
156,6.1538,27,3.2,7.2967,13.5,7.424,0.8756,2.5,0.4,26,1.5
161.6,6.1465,28,3.2,7.5405,14,7.4462,0.8701,2.5,0.4,26,1.5
167.2,6.1397,29,3.2,7.7844,14.5,7.4667,0.8649,2.5,0.4,26,1.5
172.8,6.1333,30,3.2,8.0283,15,7.4857,0.8602,2.5,0.4,26,1.5
102.4,5.9,20,1.6,5.9896,10,6.9333,0.9983,2.5,0.2,26,1.5
107.2,5.8826,21,1.6,6.2335,10.5,6.9895,0.9842,2.5,0.2,26,1.5
112,5.8667,22,1.6,6.4773,11,7.04,0.9716,2.5,0.2,26,1.5
116.8,5.8521,23,1.6,6.7212,11.5,7.0857,0.9602,2.5,0.2,26,1.5
121.6,5.8386,24,1.6,6.9651,12,7.1273,0.9498,2.5,0.2,26,1.5
126.4,5.8262,25,1.6,7.2089,12.5,7.1652,0.9403,2.5,0.2,26,1.5
131.2,5.8146,26,1.6,7.4528,13,7.2,0.9316,2.5,0.2,26,1.5
136,5.8039,27,1.6,7.6967,13.5,7.232,0.9236,2.5,0.2,26,1.5
140.8,5.7939,28,1.6,7.9405,14,7.2615,0.9162,2.5,0.2,26,1.5
145.6,5.7846,29,1.6,8.1844,14.5,7.2889,0.9094,2.5,0.2,26,1.5
150.4,5.7759,30,1.6,8.4283,15,7.3143,0.903,2.5,0.2,26,1.5
160,8,20,8,4.7854,10,8,0.7976,2.5,1,28,1.5
168,8,21,8,5.0512,10.5,8,0.7976,2.5,1,28,1.5
176,8,22,8,5.3171,11,8,0.7976,2.5,1,28,1.5
184,8,23,8,5.5829,11.5,8,0.7976,2.5,1,28,1.5
192,8,24,8,5.8488,12,8,0.7976,2.5,1,28,1.5
200,8,25,8,6.1147,12.5,8,0.7976,2.5,1,28,1.5
208,8,26,8,6.3805,13,8,0.7976,2.5,1,28,1.5
216,8,27,8,6.6464,13.5,8,0.7976,2.5,1,28,1.5
224,8,28,8,6.9122,14,8,0.7976,2.5,1,28,1.5
232,8,29,8,7.1781,14.5,8,0.7976,2.5,1,28,1.5
240,8,30,8,7.4439,15,8,0.7976,2.5,1,28,1.5
145.6,7.3143,20,6.4,5.1854,10,7.7333,0.8642,2.5,0.8,28,1.5
152.8,7.3103,21,6.4,5.4512,10.5,7.7474,0.8607,2.5,0.8,28,1.5
160,7.3067,22,6.4,5.7171,11,7.76,0.8576,2.5,0.8,28,1.5
167.2,7.3033,23,6.4,5.9829,11.5,7.7714,0.8547,2.5,0.8,28,1.5
174.4,7.3003,24,6.4,6.2488,12,7.7818,0.8521,2.5,0.8,28,1.5
181.6,7.2975,25,6.4,6.5147,12.5,7.7913,0.8497,2.5,0.8,28,1.5
188.8,7.2949,26,6.4,6.7805,13,7.8,0.8476,2.5,0.8,28,1.5
196,7.2925,27,6.4,7.0464,13.5,7.808,0.8456,2.5,0.8,28,1.5
203.2,7.2903,28,6.4,7.3122,14,7.8154,0.8437,2.5,0.8,28,1.5
210.4,7.2882,29,6.4,7.5781,14.5,7.8222,0.842,2.5,0.8,28,1.5
217.6,7.2863,30,6.4,7.8439,15,7.8286,0.8404,2.5,0.8,28,1.5
131.2,6.7122,20,4.8,5.5854,10,7.4667,0.9309,2.5,0.6,28,1.5
137.6,6.7039,21,4.8,5.8512,10.5,7.4947,0.9239,2.5,0.6,28,1.5
144,6.6963,22,4.8,6.1171,11,7.52,0.9176,2.5,0.6,28,1.5
150.4,6.6894,23,4.8,6.3829,11.5,7.5429,0.9118,2.5,0.6,28,1.5
156.8,6.683,24,4.8,6.6488,12,7.5636,0.9067,2.5,0.6,28,1.5
163.2,6.6771,25,4.8,6.9147,12.5,7.5826,0.9019,2.5,0.6,28,1.5
169.6,6.6717,26,4.8,7.1805,13,7.6,0.8976,2.5,0.6,28,1.5
176,6.6667,27,4.8,7.4464,13.5,7.616,0.8936,2.5,0.6,28,1.5
182.4,6.662,28,4.8,7.7122,14,7.6308,0.8899,2.5,0.6,28,1.5
188.8,6.6576,29,4.8,7.9781,14.5,7.6444,0.8865,2.5,0.6,28,1.5
195.2,6.6536,30,4.8,8.2439,15,7.6571,0.8833,2.5,0.6,28,1.5
116.8,6.2247,20,3.2,5.9854,10,7.2,0.9976,2.5,0.4,28,1.5
122.4,6.2118,21,3.2,6.2512,10.5,7.2421,0.987,2.5,0.4,28,1.5
128,6.2,22,3.2,6.5171,11,7.28,0.9776,2.5,0.4,28,1.5
133.6,6.1892,23,3.2,6.7829,11.5,7.3143,0.969,2.5,0.4,28,1.5
139.2,6.1793,24,3.2,7.0488,12,7.3455,0.9612,2.5,0.4,28,1.5
144.8,6.1702,25,3.2,7.3147,12.5,7.3739,0.9541,2.5,0.4,28,1.5
150.4,6.1617,26,3.2,7.5805,13,7.4,0.9476,2.5,0.4,28,1.5
156,6.1538,27,3.2,7.8464,13.5,7.424,0.9416,2.5,0.4,28,1.5
161.6,6.1465,28,3.2,8.1122,14,7.4462,0.936,2.5,0.4,28,1.5
167.2,6.1397,29,3.2,8.3781,14.5,7.4667,0.9309,2.5,0.4,28,1.5
172.8,6.1333,30,3.2,8.6439,15,7.4857,0.9261,2.5,0.4,28,1.5
102.4,5.9,20,1.6,6.3854,10,6.9333,1.0642,2.5,0.2,28,1.5
107.2,5.8826,21,1.6,6.6512,10.5,6.9895,1.0502,2.5,0.2,28,1.5
112,5.8667,22,1.6,6.9171,11,7.04,1.0376,2.5,0.2,28,1.5
116.8,5.8521,23,1.6,7.1829,11.5,7.0857,1.0261,2.5,0.2,28,1.5
121.6,5.8386,24,1.6,7.4488,12,7.1273,1.0157,2.5,0.2,28,1.5
126.4,5.8262,25,1.6,7.7147,12.5,7.1652,1.0063,2.5,0.2,28,1.5
131.2,5.8146,26,1.6,7.9805,13,7.2,0.9976,2.5,0.2,28,1.5
136,5.8039,27,1.6,8.2464,13.5,7.232,0.9896,2.5,0.2,28,1.5
140.8,5.7939,28,1.6,8.5122,14,7.2615,0.9822,2.5,0.2,28,1.5
145.6,5.7846,29,1.6,8.7781,14.5,7.2889,0.9753,2.5,0.2,28,1.5
150.4,5.7759,30,1.6,9.0439,15,7.3143,0.969,2.5,0.2,28,1.5
160,8,20,8,5.1962,10,8,0.866,2.5,1,30,1.5
168,8,21,8,5.4848,10.5,8,0.866,2.5,1,30,1.5
176,8,22,8,5.7735,11,8,0.866,2.5,1,30,1.5
184,8,23,8,6.0622,11.5,8,0.866,2.5,1,30,1.5
192,8,24,8,6.3509,12,8,0.866,2.5,1,30,1.5
200,8,25,8,6.6395,12.5,8,0.866,2.5,1,30,1.5
208,8,26,8,6.9282,13,8,0.866,2.5,1,30,1.5
216,8,27,8,7.2169,13.5,8,0.866,2.5,1,30,1.5
224,8,28,8,7.5056,14,8,0.866,2.5,1,30,1.5
232,8,29,8,7.7942,14.5,8,0.866,2.5,1,30,1.5
240,8,30,8,8.0829,15,8,0.866,2.5,1,30,1.5
145.6,7.3143,20,6.4,5.5962,10,7.7333,0.9327,2.5,0.8,30,1.5
152.8,7.3103,21,6.4,5.8848,10.5,7.7474,0.9292,2.5,0.8,30,1.5
160,7.3067,22,6.4,6.1735,11,7.76,0.926,2.5,0.8,30,1.5
167.2,7.3033,23,6.4,6.4622,11.5,7.7714,0.9232,2.5,0.8,30,1.5
174.4,7.3003,24,6.4,6.7509,12,7.7818,0.9206,2.5,0.8,30,1.5
181.6,7.2975,25,6.4,7.0395,12.5,7.7913,0.9182,2.5,0.8,30,1.5
188.8,7.2949,26,6.4,7.3282,13,7.8,0.916,2.5,0.8,30,1.5
196,7.2925,27,6.4,7.6169,13.5,7.808,0.914,2.5,0.8,30,1.5
203.2,7.2903,28,6.4,7.9056,14,7.8154,0.9122,2.5,0.8,30,1.5
210.4,7.2882,29,6.4,8.1942,14.5,7.8222,0.9105,2.5,0.8,30,1.5
217.6,7.2863,30,6.4,8.4829,15,7.8286,0.9089,2.5,0.8,30,1.5
131.2,6.7122,20,4.8,5.9962,10,7.4667,0.9994,2.5,0.6,30,1.5
137.6,6.7039,21,4.8,6.2848,10.5,7.4947,0.9923,2.5,0.6,30,1.5
144,6.6963,22,4.8,6.5735,11,7.52,0.986,2.5,0.6,30,1.5
150.4,6.6894,23,4.8,6.8622,11.5,7.5429,0.9803,2.5,0.6,30,1.5
156.8,6.683,24,4.8,7.1509,12,7.5636,0.9751,2.5,0.6,30,1.5
163.2,6.6771,25,4.8,7.4395,12.5,7.5826,0.9704,2.5,0.6,30,1.5
169.6,6.6717,26,4.8,7.7282,13,7.6,0.966,2.5,0.6,30,1.5
176,6.6667,27,4.8,8.0169,13.5,7.616,0.962,2.5,0.6,30,1.5
182.4,6.662,28,4.8,8.3056,14,7.6308,0.9583,2.5,0.6,30,1.5
188.8,6.6576,29,4.8,8.5942,14.5,7.6444,0.9549,2.5,0.6,30,1.5
195.2,6.6536,30,4.8,8.8829,15,7.6571,0.9517,2.5,0.6,30,1.5
116.8,6.2247,20,3.2,6.3962,10,7.2,1.066,2.5,0.4,30,1.5
122.4,6.2118,21,3.2,6.6848,10.5,7.2421,1.0555,2.5,0.4,30,1.5
128,6.2,22,3.2,6.9735,11,7.28,1.046,2.5,0.4,30,1.5
133.6,6.1892,23,3.2,7.2622,11.5,7.3143,1.0375,2.5,0.4,30,1.5
139.2,6.1793,24,3.2,7.5509,12,7.3455,1.0297,2.5,0.4,30,1.5
144.8,6.1702,25,3.2,7.8395,12.5,7.3739,1.0225,2.5,0.4,30,1.5
150.4,6.1617,26,3.2,8.1282,13,7.4,1.016,2.5,0.4,30,1.5
156,6.1538,27,3.2,8.4169,13.5,7.424,1.01,2.5,0.4,30,1.5
161.6,6.1465,28,3.2,8.7056,14,7.4462,1.0045,2.5,0.4,30,1.5
167.2,6.1397,29,3.2,8.9942,14.5,7.4667,0.9994,2.5,0.4,30,1.5
172.8,6.1333,30,3.2,9.2829,15,7.4857,0.9946,2.5,0.4,30,1.5
102.4,5.9,20,1.6,6.7962,10,6.9333,1.1327,2.5,0.2,30,1.5
107.2,5.8826,21,1.6,7.0848,10.5,6.9895,1.1187,2.5,0.2,30,1.5
112,5.8667,22,1.6,7.3735,11,7.04,1.106,2.5,0.2,30,1.5
116.8,5.8521,23,1.6,7.6622,11.5,7.0857,1.0946,2.5,0.2,30,1.5
121.6,5.8386,24,1.6,7.9509,12,7.1273,1.0842,2.5,0.2,30,1.5
126.4,5.8262,25,1.6,8.2395,12.5,7.1652,1.0747,2.5,0.2,30,1.5
131.2,5.8146,26,1.6,8.5282,13,7.2,1.066,2.5,0.2,30,1.5
136,5.8039,27,1.6,8.8169,13.5,7.232,1.058,2.5,0.2,30,1.5
140.8,5.7939,28,1.6,9.1056,14,7.2615,1.0506,2.5,0.2,30,1.5
145.6,5.7846,29,1.6,9.3942,14.5,7.2889,1.0438,2.5,0.2,30,1.5
150.4,5.7759,30,1.6,9.6829,15,7.3143,1.0375,2.5,0.2,30,1.5
160,8,20,8,5.6238,10,8,0.9373,2.5,1,32,1.5
168,8,21,8,5.9363,10.5,8,0.9373,2.5,1,32,1.5
176,8,22,8,6.2487,11,8,0.9373,2.5,1,32,1.5
184,8,23,8,6.5611,11.5,8,0.9373,2.5,1,32,1.5
192,8,24,8,6.8736,12,8,0.9373,2.5,1,32,1.5
200,8,25,8,7.186,12.5,8,0.9373,2.5,1,32,1.5
208,8,26,8,7.4984,13,8,0.9373,2.5,1,32,1.5
216,8,27,8,7.8109,13.5,8,0.9373,2.5,1,32,1.5
224,8,28,8,8.1233,14,8,0.9373,2.5,1,32,1.5
232,8,29,8,8.4357,14.5,8,0.9373,2.5,1,32,1.5
240,8,30,8,8.7482,15,8,0.9373,2.5,1,32,1.5
145.6,7.3143,20,6.4,6.0238,10,7.7333,1.004,2.5,0.8,32,1.5
152.8,7.3103,21,6.4,6.3363,10.5,7.7474,1.0005,2.5,0.8,32,1.5
160,7.3067,22,6.4,6.6487,11,7.76,0.9973,2.5,0.8,32,1.5
167.2,7.3033,23,6.4,6.9611,11.5,7.7714,0.9944,2.5,0.8,32,1.5
174.4,7.3003,24,6.4,7.2736,12,7.7818,0.9918,2.5,0.8,32,1.5
181.6,7.2975,25,6.4,7.586,12.5,7.7913,0.9895,2.5,0.8,32,1.5
188.8,7.2949,26,6.4,7.8984,13,7.8,0.9873,2.5,0.8,32,1.5
196,7.2925,27,6.4,8.2109,13.5,7.808,0.9853,2.5,0.8,32,1.5
203.2,7.2903,28,6.4,8.5233,14,7.8154,0.9835,2.5,0.8,32,1.5
210.4,7.2882,29,6.4,8.8357,14.5,7.8222,0.9817,2.5,0.8,32,1.5
217.6,7.2863,30,6.4,9.1482,15,7.8286,0.9802,2.5,0.8,32,1.5
131.2,6.7122,20,4.8,6.4238,10,7.4667,1.0706,2.5,0.6,32,1.5
137.6,6.7039,21,4.8,6.7363,10.5,7.4947,1.0636,2.5,0.6,32,1.5
144,6.6963,22,4.8,7.0487,11,7.52,1.0573,2.5,0.6,32,1.5
150.4,6.6894,23,4.8,7.3611,11.5,7.5429,1.0516,2.5,0.6,32,1.5
156.8,6.683,24,4.8,7.6736,12,7.5636,1.0464,2.5,0.6,32,1.5
163.2,6.6771,25,4.8,7.986,12.5,7.5826,1.0417,2.5,0.6,32,1.5
169.6,6.6717,26,4.8,8.2984,13,7.6,1.0373,2.5,0.6,32,1.5
176,6.6667,27,4.8,8.6109,13.5,7.616,1.0333,2.5,0.6,32,1.5
182.4,6.662,28,4.8,8.9233,14,7.6308,1.0296,2.5,0.6,32,1.5
188.8,6.6576,29,4.8,9.2357,14.5,7.6444,1.0262,2.5,0.6,32,1.5
195.2,6.6536,30,4.8,9.5482,15,7.6571,1.023,2.5,0.6,32,1.5
116.8,6.2247,20,3.2,6.8238,10,7.2,1.1373,2.5,0.4,32,1.5
122.4,6.2118,21,3.2,7.1363,10.5,7.2421,1.1268,2.5,0.4,32,1.5
128,6.2,22,3.2,7.4487,11,7.28,1.1173,2.5,0.4,32,1.5
133.6,6.1892,23,3.2,7.7611,11.5,7.3143,1.1087,2.5,0.4,32,1.5
139.2,6.1793,24,3.2,8.0736,12,7.3455,1.1009,2.5,0.4,32,1.5
144.8,6.1702,25,3.2,8.386,12.5,7.3739,1.0938,2.5,0.4,32,1.5
150.4,6.1617,26,3.2,8.6984,13,7.4,1.0873,2.5,0.4,32,1.5
156,6.1538,27,3.2,9.0109,13.5,7.424,1.0813,2.5,0.4,32,1.5
161.6,6.1465,28,3.2,9.3233,14,7.4462,1.0758,2.5,0.4,32,1.5
167.2,6.1397,29,3.2,9.6357,14.5,7.4667,1.0706,2.5,0.4,32,1.5
172.8,6.1333,30,3.2,9.9482,15,7.4857,1.0659,2.5,0.4,32,1.5
102.4,5.9,20,1.6,7.2238,10,6.9333,1.204,2.5,0.2,32,1.5
107.2,5.8826,21,1.6,7.5363,10.5,6.9895,1.1899,2.5,0.2,32,1.5
112,5.8667,22,1.6,7.8487,11,7.04,1.1773,2.5,0.2,32,1.5
116.8,5.8521,23,1.6,8.1611,11.5,7.0857,1.1659,2.5,0.2,32,1.5
121.6,5.8386,24,1.6,8.4736,12,7.1273,1.1555,2.5,0.2,32,1.5
126.4,5.8262,25,1.6,8.786,12.5,7.1652,1.146,2.5,0.2,32,1.5
131.2,5.8146,26,1.6,9.0984,13,7.2,1.1373,2.5,0.2,32,1.5
136,5.8039,27,1.6,9.4109,13.5,7.232,1.1293,2.5,0.2,32,1.5
140.8,5.7939,28,1.6,9.7233,14,7.2615,1.1219,2.5,0.2,32,1.5
145.6,5.7846,29,1.6,10.0357,14.5,7.2889,1.1151,2.5,0.2,32,1.5
150.4,5.7759,30,1.6,10.3482,15,7.3143,1.1087,2.5,0.2,32,1.5
160,8,20,8,6.0706,10,8,1.0118,2.5,1,34,1.5
168,8,21,8,6.4078,10.5,8,1.0118,2.5,1,34,1.5
176,8,22,8,6.7451,11,8,1.0118,2.5,1,34,1.5
184,8,23,8,7.0823,11.5,8,1.0118,2.5,1,34,1.5
192,8,24,8,7.4196,12,8,1.0118,2.5,1,34,1.5
200,8,25,8,7.7568,12.5,8,1.0118,2.5,1,34,1.5
208,8,26,8,8.0941,13,8,1.0118,2.5,1,34,1.5
216,8,27,8,8.4314,13.5,8,1.0118,2.5,1,34,1.5
224,8,28,8,8.7686,14,8,1.0118,2.5,1,34,1.5
232,8,29,8,9.1059,14.5,8,1.0118,2.5,1,34,1.5
240,8,30,8,9.4431,15,8,1.0118,2.5,1,34,1.5
145.6,7.3143,20,6.4,6.4706,10,7.7333,1.0784,2.5,0.8,34,1.5
152.8,7.3103,21,6.4,6.8078,10.5,7.7474,1.0749,2.5,0.8,34,1.5
160,7.3067,22,6.4,7.1451,11,7.76,1.0718,2.5,0.8,34,1.5
167.2,7.3033,23,6.4,7.4823,11.5,7.7714,1.0689,2.5,0.8,34,1.5
174.4,7.3003,24,6.4,7.8196,12,7.7818,1.0663,2.5,0.8,34,1.5
181.6,7.2975,25,6.4,8.1568,12.5,7.7913,1.0639,2.5,0.8,34,1.5
188.8,7.2949,26,6.4,8.4941,13,7.8,1.0618,2.5,0.8,34,1.5
196,7.2925,27,6.4,8.8314,13.5,7.808,1.0598,2.5,0.8,34,1.5
203.2,7.2903,28,6.4,9.1686,14,7.8154,1.0579,2.5,0.8,34,1.5
210.4,7.2882,29,6.4,9.5059,14.5,7.8222,1.0562,2.5,0.8,34,1.5
217.6,7.2863,30,6.4,9.8431,15,7.8286,1.0546,2.5,0.8,34,1.5
131.2,6.7122,20,4.8,6.8706,10,7.4667,1.1451,2.5,0.6,34,1.5
137.6,6.7039,21,4.8,7.2078,10.5,7.4947,1.1381,2.5,0.6,34,1.5
144,6.6963,22,4.8,7.5451,11,7.52,1.1318,2.5,0.6,34,1.5
150.4,6.6894,23,4.8,7.8823,11.5,7.5429,1.126,2.5,0.6,34,1.5
156.8,6.683,24,4.8,8.2196,12,7.5636,1.1209,2.5,0.6,34,1.5
163.2,6.6771,25,4.8,8.5568,12.5,7.5826,1.1161,2.5,0.6,34,1.5
169.6,6.6717,26,4.8,8.8941,13,7.6,1.1118,2.5,0.6,34,1.5
176,6.6667,27,4.8,9.2314,13.5,7.616,1.1078,2.5,0.6,34,1.5
182.4,6.662,28,4.8,9.5686,14,7.6308,1.1041,2.5,0.6,34,1.5
188.8,6.6576,29,4.8,9.9059,14.5,7.6444,1.1007,2.5,0.6,34,1.5
195.2,6.6536,30,4.8,10.2431,15,7.6571,1.0975,2.5,0.6,34,1.5
116.8,6.2247,20,3.2,7.2706,10,7.2,1.2118,2.5,0.4,34,1.5
122.4,6.2118,21,3.2,7.6078,10.5,7.2421,1.2012,2.5,0.4,34,1.5
128,6.2,22,3.2,7.9451,11,7.28,1.1918,2.5,0.4,34,1.5
133.6,6.1892,23,3.2,8.2823,11.5,7.3143,1.1832,2.5,0.4,34,1.5
139.2,6.1793,24,3.2,8.6196,12,7.3455,1.1754,2.5,0.4,34,1.5
144.8,6.1702,25,3.2,8.9568,12.5,7.3739,1.1683,2.5,0.4,34,1.5
150.4,6.1617,26,3.2,9.2941,13,7.4,1.1618,2.5,0.4,34,1.5
156,6.1538,27,3.2,9.6314,13.5,7.424,1.1558,2.5,0.4,34,1.5
161.6,6.1465,28,3.2,9.9686,14,7.4462,1.1502,2.5,0.4,34,1.5
167.2,6.1397,29,3.2,10.3059,14.5,7.4667,1.1451,2.5,0.4,34,1.5
172.8,6.1333,30,3.2,10.6431,15,7.4857,1.1403,2.5,0.4,34,1.5
102.4,5.9,20,1.6,7.6706,10,6.9333,1.2784,2.5,0.2,34,1.5
107.2,5.8826,21,1.6,8.0078,10.5,6.9895,1.2644,2.5,0.2,34,1.5
112,5.8667,22,1.6,8.3451,11,7.04,1.2518,2.5,0.2,34,1.5
